idade,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.04931506849315,M,Y,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,1.6794520547945206,1,0,0,0,2.0,False
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.04931506849315,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,21.03013698630137,1,0,1,0,1.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06027397260274,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1.7671232876712328,1,0,0,1,2.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,7.810958904109589,1,0,1,0,3.0,False
48.06301369863014,F,N,Y,0,State servant,Secondary / secondary special,Single / not married,House / apartment,1.2986301369863014,1,0,0,0,1.0,False
48.08219178082192,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.638356164383562,1,0,0,0,2.0,False
48.08493150684932,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.276712328767123,1,0,0,0,2.0,False
48.08493150684932,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.52054794520548,1,1,1,0,2.0,False
48.08493150684932,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.52054794520548,1,1,1,0,2.0,False
48.0986301369863,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.263013698630137,1,0,1,0,2.0,False
48.10410958904109,F,Y,N,1,State servant,Secondary / secondary special,Married,Municipal apartment,4.936986301369863,1,0,0,0,3.0,False
48.10410958904109,F,Y,N,1,State servant,Secondary / secondary special,Married,Municipal apartment,4.936986301369863,1,0,0,0,3.0,False
48.10958904109589,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,24.446575342465756,1,0,1,0,3.0,False
48.11506849315069,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.4547945205479453,1,0,0,0,2.0,False
48.11506849315069,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.4547945205479453,1,0,0,0,2.0,False
48.11506849315069,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.4547945205479453,1,0,0,0,2.0,False
48.12876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,10.73150684931507,1,0,0,0,2.0,False
48.12876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,10.73150684931507,1,0,0,0,2.0,False
48.12876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,10.73150684931507,1,0,0,0,2.0,False
48.12876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,10.73150684931507,1,0,0,0,2.0,False
48.12876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,10.73150684931507,1,0,0,0,2.0,False
48.131506849315066,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,1.7808219178082192,1,0,0,1,2.0,False
48.131506849315066,F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,15.523287671232875,1,0,0,0,1.0,False
48.131506849315066,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,1.7808219178082192,1,0,0,1,2.0,False
48.131506849315066,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,1.7808219178082192,1,0,0,1,2.0,False
48.131506849315066,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,1.7808219178082192,1,0,0,1,2.0,False
48.13424657534247,M,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,14.104109589041096,1,0,0,0,2.0,False
48.13424657534247,M,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,14.104109589041096,1,0,0,0,2.0,False
48.13424657534247,M,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,14.104109589041096,1,0,0,0,2.0,False
48.136986301369866,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,5.419178082191781,1,0,0,1,1.0,False
48.136986301369866,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,5.419178082191781,1,0,0,1,1.0,False
48.13972602739726,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.131506849315069,1,1,0,0,3.0,False
48.13972602739726,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.131506849315069,1,1,0,0,3.0,False
48.13972602739726,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.131506849315069,1,1,0,0,3.0,False
48.14520547945205,F,N,N,0,Working,Higher education,Married,House / apartment,15.868493150684932,1,1,1,0,2.0,False
48.14520547945205,F,N,N,0,Working,Higher education,Married,House / apartment,15.868493150684932,1,1,1,0,2.0,False
48.14520547945205,F,N,N,0,Working,Higher education,Married,House / apartment,15.868493150684932,1,1,1,0,2.0,False
48.15068493150685,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,6.120547945205479,1,0,1,0,2.0,False
48.153424657534245,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.331506849315069,1,0,0,0,2.0,True
48.153424657534245,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.331506849315069,1,0,0,0,2.0,False
48.156164383561645,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,1.621917808219178,1,0,0,0,2.0,False
48.15890410958904,M,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.471232876712329,1,0,0,0,2.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.16164383561644,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,5.216438356164384,1,1,0,0,1.0,False
48.175342465753424,F,N,Y,0,State servant,Secondary / secondary special,Single / not married,House / apartment,1.1013698630136983,1,0,0,0,2.0,True
48.175342465753424,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,1.1013698630136983,1,0,0,0,2.0,True
48.17808219178082,M,Y,Y,0,Working,Higher education,Single / not married,House / apartment,8.265753424657534,1,0,0,0,2.0,True
48.17808219178082,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.6438356164383562,1,0,0,0,2.0,False
48.17808219178082,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.6438356164383562,1,0,0,0,2.0,False
48.17808219178082,M,Y,Y,0,Working,Higher education,Married,House / apartment,8.265753424657534,1,0,0,0,2.0,False
48.17808219178082,M,Y,Y,0,Working,Higher education,Married,House / apartment,8.265753424657534,1,0,0,0,2.0,True
48.17808219178082,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.6438356164383562,1,0,0,0,2.0,False
48.18356164383562,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,9.345205479452057,1,0,0,0,2.0,False
48.1972602739726,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13.887671232876713,1,0,0,0,1.0,False
48.1972602739726,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,8.008219178082191,1,0,0,0,3.0,False
48.2,M,N,N,1,Commercial associate,Higher education,Married,House / apartment,6.493150684931507,1,0,0,1,3.0,False
48.2,M,N,N,1,Commercial associate,Higher education,Married,House / apartment,6.493150684931507,1,0,0,1,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.2027397260274,F,N,Y,1,State servant,Higher education,Married,House / apartment,3.602739726027397,1,0,1,0,3.0,False
48.21369863013699,M,Y,N,0,State servant,Secondary / secondary special,Single / not married,House / apartment,27.252054794520543,1,0,0,0,1.0,False
48.24657534246575,F,Y,Y,2,State servant,Higher education,Married,House / apartment,2.5945205479452054,1,0,0,0,4.0,False
48.25205479452055,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,0.8410958904109589,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.25753424657534,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,11.558904109589042,1,0,0,0,2.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26027397260274,F,N,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.9287671232876712,1,0,0,0,1.0,False
48.26849315068493,F,N,Y,0,Working,Higher education,Separated,House / apartment,10.26849315068493,1,0,0,0,1.0,False
48.26849315068493,F,N,Y,0,Working,Higher education,Separated,House / apartment,10.26849315068493,1,0,0,0,1.0,False
48.26849315068493,F,N,Y,0,Working,Higher education,Separated,House / apartment,10.26849315068493,1,0,0,0,1.0,False
48.276712328767125,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.18082191780822,1,0,0,0,2.0,False
48.27945205479452,F,N,Y,0,State servant,Higher education,Married,House / apartment,15.243835616438355,1,0,0,0,2.0,False
48.28219178082192,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.36986301369863,1,0,0,0,1.0,False
48.28493150684932,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,1.8794520547945208,1,1,1,0,4.0,False
48.28493150684932,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,1.8794520547945208,1,1,1,0,4.0,False
48.28493150684932,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,1.8794520547945208,1,1,1,0,4.0,False
48.293150684931504,M,Y,Y,0,State servant,Higher education,Married,House / apartment,13.194520547945206,1,0,1,0,2.0,False
48.31506849315068,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,15.457534246575342,1,0,1,0,2.0,False
48.33150684931507,F,N,Y,0,State servant,Higher education,Married,House / apartment,6.52054794520548,1,0,0,1,2.0,False
48.33150684931507,F,N,Y,0,Commercial associate,Incomplete higher,Married,House / apartment,6.882191780821918,1,0,0,0,2.0,False
48.33150684931507,F,Y,N,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,28.64109589041096,1,1,1,0,1.0,False
48.33150684931507,F,Y,N,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,28.64109589041096,1,1,1,0,1.0,False
48.33972602739726,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.47945205479452,1,0,0,0,2.0,False
48.33972602739726,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.47945205479452,1,0,0,0,2.0,False
48.33972602739726,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.47945205479452,1,0,0,0,2.0,False
48.35890410958904,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.531506849315068,1,0,0,1,2.0,False
48.35890410958904,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.531506849315068,1,0,0,1,2.0,False
48.35890410958904,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.531506849315068,1,0,0,1,2.0,False
48.37260273972603,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.356164383561644,1,0,0,0,2.0,False
48.37260273972603,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.356164383561644,1,0,0,0,2.0,False
48.37534246575343,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,9.123287671232877,1,0,0,0,2.0,False
48.38356164383562,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,8.934246575342465,1,1,1,0,2.0,False
48.391780821917806,M,Y,Y,0,State servant,Secondary / secondary special,Married,House / apartment,2.8,1,0,0,0,2.0,False
48.391780821917806,F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.682191780821918,1,1,1,0,2.0,False
48.41917808219178,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,18.024657534246572,1,0,0,0,2.0,False
48.43013698630137,F,Y,N,0,State servant,Higher education,Married,House / apartment,14.024657534246575,1,0,0,0,2.0,False
48.43561643835616,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,7.101369863013699,1,1,0,0,2.0,False
48.43561643835616,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,7.101369863013699,1,1,0,0,2.0,False
48.44109589041096,F,N,Y,0,State servant,Secondary / secondary special,Widow,House / apartment,11.96986301369863,1,0,0,0,1.0,False
48.45753424657534,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,29.16986301369863,1,1,1,0,2.0,False
48.47397260273973,F,Y,N,0,State servant,Secondary / secondary special,Civil marriage,With parents,21.30958904109589,1,0,0,0,2.0,False
48.47397260273973,F,Y,N,0,State servant,Secondary / secondary special,Civil marriage,With parents,21.30958904109589,1,0,0,0,2.0,False
48.47397260273973,F,Y,N,0,State servant,Secondary / secondary special,Civil marriage,With parents,21.30958904109589,1,0,0,0,2.0,False
48.47397260273973,F,Y,N,0,State servant,Secondary / secondary special,Civil marriage,With parents,21.30958904109589,1,0,0,0,2.0,False
48.48219178082192,M,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,1.1287671232876713,1,0,0,0,2.0,False
48.48219178082192,M,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,1.1287671232876713,1,0,0,0,2.0,False
48.48767123287672,F,N,Y,0,Working,Higher education,Married,House / apartment,1.904109589041096,1,0,0,0,2.0,False
48.48767123287672,F,N,Y,0,Working,Higher education,Married,House / apartment,1.904109589041096,1,0,0,0,2.0,False
48.48767123287672,F,N,Y,0,Working,Higher education,Married,House / apartment,1.904109589041096,1,0,0,0,2.0,False
48.49589041095891,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,29.51506849315069,1,0,0,0,2.0,False
48.4986301369863,M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,19.528767123287672,1,1,1,0,2.0,False
48.50958904109589,M,Y,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,8.336986301369864,1,0,1,0,2.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,15.219178082191782,1,0,0,0,2.0,False
48.515068493150686,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,4.304109589041096,1,0,0,0,3.0,False
48.52054794520548,F,Y,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,19.005479452054796,1,0,0,0,1.0,False
48.52054794520548,F,N,Y,0,Working,Secondary / secondary special,Widow,House / apartment,4.854794520547945,1,0,0,0,1.0,False
48.52876712328767,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,6.6876712328767125,1,0,0,0,2.0,False
48.53424657534247,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.441095890410959,1,0,0,0,2.0,False
48.54246575342466,F,N,Y,0,Working,Higher education,Married,House / apartment,12.227397260273971,1,0,0,0,2.0,False
48.54520547945206,F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,9.432876712328769,1,0,0,0,2.0,True
48.56164383561644,F,N,Y,0,Working,Secondary / secondary special,Widow,House / apartment,4.884931506849315,1,0,0,0,1.0,False
48.56164383561644,F,N,Y,0,Working,Secondary / secondary special,Widow,House / apartment,4.884931506849315,1,0,0,0,1.0,False
48.56438356164384,F,Y,Y,1,State servant,Higher education,Married,House / apartment,1.9397260273972603,1,0,1,1,3.0,False
48.58082191780822,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,18.85753424657534,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.471232876712329,1,0,0,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.583561643835615,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,15.402739726027397,1,0,1,0,2.0,False
48.5972602739726,F,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,12.904109589041097,1,1,1,0,3.0,False
48.5972602739726,F,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,12.904109589041097,1,1,1,0,3.0,False
48.5972602739726,F,N,Y,1,Working,Secondary / secondary special,Civil marriage,House / apartment,12.904109589041097,1,1,1,0,3.0,False
48.61095890410959,F,Y,Y,0,Working,Higher education,Married,House / apartment,11.52054794520548,1,0,0,0,2.0,True
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.635616438356166,F,N,Y,0,Commercial associate,Higher education,Separated,House / apartment,6.52054794520548,1,1,1,0,1.0,False
48.64109589041096,M,Y,Y,14,Working,Secondary / secondary special,Separated,House / apartment,4.627397260273972,1,0,0,0,15.0,False
48.64109589041096,M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,3.0383561643835617,1,1,1,1,2.0,False
48.64109589041096,F,N,N,1,Working,Higher education,Married,With parents,7.104109589041096,1,1,0,0,3.0,False
48.64109589041096,M,Y,Y,14,Working,Secondary / secondary special,Separated,House / apartment,4.627397260273972,1,0,0,0,15.0,False
48.64383561643836,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,1.0986301369863014,1,0,0,0,3.0,False
48.64383561643836,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,1.0986301369863014,1,0,0,0,3.0,False
48.64383561643836,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,1.0986301369863014,1,0,0,0,3.0,False
48.64383561643836,M,N,N,0,Commercial associate,Secondary / secondary special,Separated,Rented apartment,11.884931506849314,1,0,0,0,1.0,False
48.64383561643836,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,1.0986301369863014,1,0,0,0,3.0,False
48.64383561643836,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,1.0986301369863014,1,0,0,0,3.0,False
48.64383561643836,M,N,N,0,Commercial associate,Secondary / secondary special,Separated,Rented apartment,11.884931506849314,1,0,0,0,1.0,False
48.64931506849315,F,Y,Y,0,Working,Higher education,Married,House / apartment,13.95890410958904,1,0,1,0,2.0,False
48.66027397260274,F,N,N,0,Working,Higher education,Married,Municipal apartment,23.36164383561644,1,0,0,0,2.0,False
48.66301369863014,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.18904109589041,1,1,1,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.18904109589041,1,1,1,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,21.18904109589041,1,1,1,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
48.66301369863014,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,6.8054794520547945,1,0,0,0,2.0,False
